Name,Link Product,Store,Type,Author Name,Short Description,Publisher,Translators,Categories,Width,Length,Height,Product ID,Price,Original Price,Discount,Discount Rate,Rating,Review Count,Quantity Sold,Number of page,Range Price,Publication Date,Publication Year
Bắt Đầu Với Câu Hỏi Tại Sao - Nghệ Thuật Truyền Cảm Hứng Trong Kinh Doanh (Tái Bản),https://tiki.vn/bat-dau-voi-cau-hoi-tai-sao-nghe-thuat-truyen-cam-hung-trong-kinh-doanh-tai-ban-p100931416.html?spid=103864849,Nhà sách Fahasa,simple,Simon Sinek,Lần đầu tiên khi tôi khám phá ra sức mạnh của lý do TẠI SAO là khi tôi cần đến nó trong cuộc đời mình. Nó không phải là kết quả của việc theo đuổi con đường học vấn của tôi. Nó đã xuất hiện khi tôi kh...,Thái Hà,Hoàng Việt,Sách kỹ năng làm việc,14.5,20.5,0.0,100931416,87200,109000,21800,20,5.0,52,473.0,346.0,Mức 2,2021-05-15 00:00:00,2021.0
Điều Đẹp Nhất Có Khi Là Buông Tay (Tặng Kèm Bookmark),https://tiki.vn/dieu-dep-nhat-co-khi-la-buong-tay-tang-kem-bookmark-p121635154.html?spid=121635155,Tiki Trading,simple,Thought Catalog,"“Những điều được định sẵn là dành cho bạn sẽ đến với bạn, ngay cả khi nó bị chôn vùi dưới hai ngọn núi. Những điều không được định sẵn là dành cho bạn sẽ không đến với bạn, ...",Skybooks,Phương Hoa,Truyện ngắn - Tản văn - Tạp Văn,13.0,19.0,0.0,121635154,48000,72000,24000,33,4.8,597,5042.0,160.0,Mức 1,2021-09-01 00:00:00,2021.0
Nếu Biết Trăm Năm Là Hữu Hạn (Tái Bản Lần 20)- Ấn Bản Đặc Biệt,https://tiki.vn/neu-biet-tram-nam-la-huu-han-tbl20-an-ban-dac-biet-p193450574.html?spid=193450576,Tiki Trading,simple,Phạm Lữ Ân,"“Nếu biết trăm năm là hữu hạn, cớ gì ta không sống thật sâu…”Có đôi khi những bộn bề của cuộc sống cuốn ta đi như dòng nước hững hờ cuốn trôi chiếc lá. Cứ thế, ta vội vã làm, vội vã ăn, vội vã ngủ, v...",Phương Nam Book,Unknown,Truyện ngắn - Tản văn - Tạp Văn,15.5,23.5,0.0,193450574,167000,209000,42000,20,4.8,19,222.0,188.0,Mức 4,2022-07-07 00:00:00,2022.0
Một Cuốn Sách Buồn… Cười - Vui Vẻ Không Quạu Nha 2,https://tiki.vn/mot-cuon-sach-buon-cuoi-vui-ve-khong-quau-nha-2-p87226754.html?spid=94904223,Nhà sách Fahasa,configurable,Ở Đây Zui Nè,"“Tôi lúc 6 tuổi: Mẹ ơi, 25 tuổi con sẽ mua cho mẹ một căn nhà lớn và chiếc xe hơi!Tôi lúc 25 tuổi: Mẹ yêu, shipper đến rồi con còn thiếu 20k để nhận hàng.”Đúng là tuổi trẻ chưa trải sự đời, lớn rồi ...",Skybooks,Unknown,Sách tiếng Việt,10.0,12.0,0.0,87226754,63200,79000,15800,20,4.8,233,985.0,280.0,Mức 2,2021-03-01 00:00:00,2021.0
Bố Già (Bìa Cứng) (Tái Bản),https://tiki.vn/bo-gia-bia-cung-tai-ban-p111290700.html?spid=114435914,Nhà sách Fahasa,simple,Mario Puzo,Thế giới ngầm được phản ánh trong tiểu thuyết Bố Già là sự gặp gỡ giữa một bên là ý chí cương cường và nền tảng gia tộc chặt chẽ theo truyền thống mafia xứ Sicily với một bên là xã hội Mỹ nhập nhằng đ...,Công Ty Cổ Phần Văn Hóa Đông A,Ngọc Thứ Lang,Tác phẩm kinh điển,16.0,24.0,0.0,111290700,195000,250000,55000,22,5.0,105,365.0,642.0,Mức 4,2021-07-15 00:00:00,2021.0
Bye Béo - Cách giảm 7kg trong 30 ngày,https://tiki.vn/bye-beo-cach-giam-7kg-trong-30-ngay-p96327064.html?spid=96327065,LMS ACADEMY,simple,Phan Bảo Long,"“Bye béo để Hạnh phúc! Một lời nhắc nhở rằng: Dù có đang đi trên hành trình nào, thì điều quan trọng nhất với chúng ta vẫn là hạnh phúc""Giảm cân là quá trình đi từ thay đổi nhận thức, cho đến xoa dịu...",Công ty cổ phần dịch vụ giáo dục SCC,Unknown,Chăm sóc sức khỏe,20.5,29.5,0.0,96327064,199000,199000,0,0,4.8,1289,6132.0,184.0,Mức 4,2022-09-01 00:00:00,2022.0
Hạ đỏ (Tái Bản 2022),https://tiki.vn/ha-do-tai-ban-2022-p186290824.html?spid=186290825,Tiki Trading,simple,Nguyễn Nhật Ánh,"Mùa hè năm đó, Chương được bố mẹ cho về quê chơi. Ở đây, cậu được biết đến những trò chơi thú vị cùng hai đứa em con nhà dì của mình, những trò chơi mà Chương chẳng thể kiếm ở đâu được khi còn sống ở ...",NXB Trẻ,Unknown,Truyện ngắn - Tản văn - Tạp Văn,10.0,14.5,0.0,186290824,29900,38000,8100,21,5.0,63,535.0,184.0,Mức 1,2022-06-01 00:00:00,2022.0
Set bóng trang trí sinh nhật chủ đề khủng long cho bé (Bơm + Băng Keo),https://tiki.vn/set-bong-trang-tri-sinh-nhat-chu-de-khung-long-cho-be-bom-bang-keo-p165637461.html?spid=165637575,Diệp Linh,configurable,Unknown,"Lưu Ý+ Set A1 không bao gồm Bơm+ Số tuổi của bé các mom chọn ở phân loại,hình ảnh số trong ảnh chỉ là để minh họa. Set A1 bao gồm• Dây chữ Happy Birthday bằng giấy• 01 bóng kh...",Others,Unknown,Phụ kiện - Vật liệu trang trí,14.0,20.5,0.0,165637461,113000,113000,0,0,5.0,1,1.0,408.5788395904437,Mức 3,2017-03-14 00:00:00,2017.0
38 Lá Thư Tỷ Phú John Davison Rockefeller Gửi Cho Con Trai,https://tiki.vn/38-la-thu-ty-phu-john-davison-rockefeller-gui-cho-con-trai-p253360429.html?spid=270847711,JOYBOOKS,simple,Unknown,Nhắc đến tỷ phú John Davison Rockefeller Sr. là nhắc đến sự giàu có tột bậc. Ông Vua dầu mỏ này được xem là người Mỹ giàu có nhất mọi thời đại và người giàu nhất trong lịch sử hiện đại. Không chỉ là d...,BIZBOOKS,Unknown,Sách tư duy - Kỹ năng sống,14.5,20.5,0.0,253360429,157000,158000,1000,1,0.0,0,3.0,408.5788395904437,Mức 4,2023-05-01 00:00:00,2023.0
Giờ Là Lúc Sống Trong Tình Yêu,https://tiki.vn/gio-la-luc-song-trong-tinh-yeu-p58810060.html?spid=62873951,Nhà sách Fahasa,simple,Barbara De Angelis,"Khi tình yêu thấm đẫm các mối quan hệ, nó mang lại sự chân tình, thân ái bền chặt.Khi tình yêu tuôn chảy trong công việc, nó khơi nguồn sáng tạo và tầm nhìn vô hạn.Khi tình yêu bay vào hành trình ...",Saigon Books,Phạm Hoa Phượng,Root,13.0,20.5,0.0,58810060,117000,150000,33000,22,5.0,3,14.0,332.0,Mức 3,2020-08-01 00:00:00,2020.0
Giới Hạn Của Bạn Chỉ Là Xuất Phát Điểm Của Tôi (Tái Bản),https://tiki.vn/gioi-han-cua-ban-chi-la-xuat-phat-diem-cua-toi-tai-ban-p175956866.html?spid=175956869,Tiki Trading,simple,Mèo Maverick,"Giới hạn là gì?Giới hạn liệu có phải ranh giới an toàn của mỗi người?Có lẽ không, giới hạn là để phá bỏ.Bởi giới hạn của bạn chỉ là xuất phát điểm của người khác.Tôi tin rằng bạn có những ước mơ r...",Vibooks,Lộc Vân,Sách tư duy - Kỹ năng sống,14.5,20.5,0.0,175956866,64000,89000,25000,28,4.7,77,727.0,280.0,Mức 2,2022-04-01 00:00:00,2022.0
Tối Đa Hóa Hiệu Suất Công Việc – Việc 12 Tháng Làm Trong 12 Tuần,https://tiki.vn/toi-da-hoa-hieu-suat-cong-viec-viec-12-thang-lam-trong-12-tuan-p53728878.html?spid=247860387,The 1991 Book,simple,Unknown,"Chúng ta ai cũng có 24h mỗi ngày, có người thành công nhưng cũng có kẻ thất bại. Và cái hơn nhau ở chỗ người thành công họ tối đa hóa hiệu suất công việc.Cách bạn bắt đầu hay kết thúc một ngày đều có...",BIZBOOKS,Unknown,Sách tiếng Việt,14.0,20.0,0.0,53728878,106920,162000,55080,34,0.0,0,1370.416976127321,408.5788395904437,Mức 3,2018-03-01 00:00:00,2018.0
Nhóc Miko! Cô Bé Nhí Nhảnh 34,https://tiki.vn/nhoc-miko-co-be-nhi-nhanh-34-p248650698.html?spid=248650699,Tiki Trading,simple,ONO Eriko,"Miko là cô nhóc lớp 6 vô cùng hoạt bát, khỏe khoắn. Ngày nào cũng rộn ràng, náo nhiệt cùng gia đình và bạn bè xung quanh ☆ Trong những chuỗi ngày ấy, Mari rốt cuộc lại đóng vai thần tình yêu Cupid để ...",NXB Trẻ,Hải Thọ,"Truyện Tranh, Manga, Comic",11.3,17.6,0.0,248650698,24500,25000,500,2,5.0,3,56.0,168.0,Mức 1,2023-01-01 00:00:00,2023.0
Làm Chủ Bình Minh - Sống Đời Xuất Chúng - CLB 5 Giờ Sáng (Robin Sharma),https://tiki.vn/lam-chu-binh-minh-song-doi-xuat-chung-clb-5-gio-sang-robin-sharma-p177637709.html?spid=58444775,Tiki Trading,simple,Robin Sharma,"Nhà xuất bản Trẻ giới thiệu đến Quý vị sách mới của Robin Sharma, một trong những tác giả bestseller về mảng sách kỹ năng hiện nay tại Việt Nam và trên thế giới. Ông được nhiều độc giả biết đến qua cá...",NXB Trẻ,Võ Công Hùng,Sách tư duy - Kỹ năng sống,13.0,20.5,0.0,177637709,144000,185000,41000,22,5.0,110,5316.0,478.0,Mức 3,2022-02-22 00:00:00,2022.0
"Móc Khóa JB hợp kim cao cấp , đẳng cấp cho phái mạnh ZB-098G",https://tiki.vn/moc-khoa-jb-hop-kim-cao-cap-dang-cap-cho-phai-manh-zb-098g-p51566162.html?spid=51566163,Luckky Shop,simple,Unknown,"Sản phẩm được thiết kế theo tiêu chuẩn Châu Âu, đường nét tinh tế sắc xảo.Được cấu tạo từ hợp kim inox cao cấp, siêu cứng cáp, sơn tĩnh điện không bay màu, không tróc sơn, không cong vênh, chịu được ...",Others,Unknown,Móc Khóa - Phụ Kiện Trang Trí,16.0,24.0,0.0,51566162,105000,105000,0,0,4.8,225,842.0,408.5788395904437,Mức 3,2022-11-01 00:00:00,2022.0
Ăn Dặm Kiểu Nhật (Tái Bản),https://tiki.vn/an-dam-kieu-nhat-tai-ban-p139979522.html?spid=139979523,Tiki Trading,simple,Tsutsumi Chiharu,"Bạn đã làm cha mẹ. Và bạn có lúng túng với bước đầu cho bé yêu ăn dặm?Giai đoạn ăn dặm có vai trò là giai đoạn chuẩn bị để trẻ chuyển từ bú mẹ, uống sữa ngoài sang “nhai nát và nuốt”. Điều quan trọng...",Thái Hà,Nguyễn Thị Hoa,Sách Làm Cha Mẹ,21.0,23.5,0.0,139979522,125000,189000,64000,34,5.0,163,1568.0,176.0,Mức 3,2021-11-11 00:00:00,2021.0
Bí Quyết Hội Họa - Ký Họa Chân Dung,https://tiki.vn/bi-quyet-hoi-hoa-ky-hoa-chan-dung-p200779106.html?spid=200779107,Tiki Trading,simple,"Từ Hảo, Tạ Tiên Lâm",Bạn đam mê hội họa và muốn bắt đầu học vẽ? Bạn gặp khó khăn trong việc tìm ra sách học phù hợp? Bạn bối rối không biết nên bắt đầu từ đâu? Bộ sách Bí Quyết Hội Họa sẽ là người bạn đồng hành tuyệt v...,VanLangBooks,Mai Đỗ - Thu Hương,Mỹ Thuật - Kiến Trúc,19.0,27.0,0.0,200779106,56900,70000,13100,19,4.2,27,207.0,48.0,Mức 2,2022-10-10 00:00:00,2022.0
Gấu Thỏ Bông Siêu Mềm Siêu Cute,https://tiki.vn/gau-tho-bong-sieu-mem-sieu-cute-p53064743.html?spid=111060253,TIẾN PHÁT STORE,configurable,Unknown,"Gấu Thỏ Bông Siêu Cute được làm từ chất liệu vải và bông cao cấp đàn hồi cao và đặc biệt không bay màu, không rụng lôngđảm bảo an toàn cho người sử dụng.Với thiết kế độc đáo siêu dễ thương khiến các...",Others,Unknown,Thú Nhồi Bông,13.5,21.0,0.0,53064743,107100,125300,18200,15,4.6,33,190.0,408.5788395904437,Mức 3,2023-01-01 00:00:00,2023.0
Mind Map English Vocabulary - Từ Vựng Tiếng Anh Qua Sơ Đồ Tư Duy,https://tiki.vn/mind-map-english-vocabulary-tu-vung-tieng-anh-qua-so-do-tu-duy-p76737958.html?spid=80959974,Nhà sách Fahasa,simple,Hoàng Ngân,Mind Map English Vocabulary -Từ vựng tiếng Anh qua sơ đồ tư duyBạn đang gặp khó khăn với việc học từ vựng Tiếng Anh khi thường xuyên học trước quên sau.Bạn đang cần một phương pháp học tập mới giúp ...,MCBOOKS,Linh Chi,Sách Học Tiếng Anh,17.0,24.0,0.0,76737958,158400,198000,39600,20,5.0,140,600.0,260.0,Mức 4,2021-01-12 00:00:00,2021.0
"Sách - Đánh thức tài năng toán học 1 - Toán lớp 1, lớp 2 ( 7 - 8 tuổi ) - Á Châu Books",https://tiki.vn/sach-danh-thuc-tai-nang-toan-hoc-1-toan-lop-1-lop-2-7-8-tuoi-a-chau-books-p114810999.html?spid=248762368,Nhà sách PLV,simple,Terry Chew,"Sách - Đánh thức tài năng toán học 1 - Toán lớp 1, lớp 2 ( 7 - 8 tuổi ).Là sách song ngữ ( Việt – Anh) giúp trẻ vừa học toán vừa ôn luyện Tiếng Anh, giúp trẻ ghi nhớ từ vựng, học Tiếng anh một cách c...",Công ty cổ phần đầu tư và phát triển giáo dục quốc tế Á Châu,Unknown,Sách tham khảo cấp I,13.0,20.5,0.0,114810999,235000,235000,0,0,0.0,0,2.0,359.0,Mức 5,2022-07-07 00:00:00,2022.0
Husky Và Sư Tôn Mèo Trắng Của Hắn - Tập 5,https://tiki.vn/husky-va-su-ton-meo-trang-cua-han-tap-5-p271455596.html?spid=271455598,Tiki Trading,simple,Nhục Bao Bất Cật Nhục,"Đạp Tiên Quân Mặc Nhiên ngự trị thiên hạ suốt mười năm, khiến Tu Chân giới máu chảy thành sông, đau thương chồng chất. Đến khi nghĩa sĩ khắp nơi tụ họp lại, tấn công lên đỉnh Tử Sinh hòng ép Mặc Nhiên...",Cẩm Phong Books,Nguyệt Lạc,Truyện đam mỹ,14.0,20.5,0.0,271455596,129000,169000,40000,24,5.0,11,47.0,544.0,Mức 3,2023-08-01 00:00:00,2023.0
Sách Seneca: Những Bức Thư Đạo Đức – Chủ nghĩa Khắc kỷ trong đời sống - Tập 1,https://tiki.vn/sach-seneca-nhung-buc-thu-dao-duc-chu-nghia-khac-ky-trong-doi-song-p104651900.html?spid=104651901,Spiderum Store,simple,Lucius Annaeus Seneca,GIỚI THIỆU SÁCH CHỦ NGHĨA KHẮC KỶ - SENECA NHỮNG BỨC THƯ ĐẠO ĐỨCChủ Nghĩa Khắc kỷ (Stoicism) là một trường phái triết học cổ đại được sáng lập bởi nhà triết học Zeno xứ Citium vào đầu thế kỷ thứ 3 Tr...,Công ty cổ phần Ahora,Andy Luong,Sách tiếng Việt,13.0,20.5,0.0,104651900,149000,159000,10000,6,4.8,434,2540.0,338.0,Mức 3,2021-05-05 10:14:30,2021.0
Chuyện Kể Về Con Người Và Muông Thú,https://tiki.vn/chuyen-ke-ve-con-nguoi-va-muong-thu-p626874.html?spid=20482956,Nhà sách Fahasa,simple,Yuri Dmitriyev,Chuyện Kể Về Con Người Và Muông Thú Mối quan hệ giữa con người và muông thú từ lâu đã có sự gắn bó và tác động qua lại với nhau. Câu chuyện về sự gắn bó ấy đã được những người đam mê khám phá thiên n...,Huy Hoàng Bookstore,Unknown,Root,14.5,20.5,0.0,626874,88000,110000,22000,20,0.0,0,3.0,435.0,Mức 2,2017-04-17 00:00:00,2017.0
Khí Chất Bao Nhiêu Hạnh Phúc Bấy Nhiêu (Tái Bản 2022),https://tiki.vn/khi-chat-bao-nhieu-hanh-phuc-bay-nhieu-tai-ban-2022-p167301575.html?spid=165711007,Tiki Trading,configurable,Vãn Tình,"Khí Chất Bao Nhiêu, Hạnh Phúc Bấy NhiêuCó ai đó từng nói:“Hãy sống như một trái dứa: Đầu đội vương miện, dáng đứng hiên ngang – Bên ngoài gai góc, bên trong ngọt ngào.”Cũng giống như trái dứa, khi ...",Bloom Books,Mỹ Linh,Sách tư duy - Kỹ năng sống,14.5,20.0,0.0,167301575,104000,139000,35000,25,4.8,127,1479.0,360.0,Mức 3,2022-03-01 00:00:00,2022.0
Series Thám Tử Kỳ Phát: Kỳ Phát Giết Người,https://tiki.vn/series-tham-tu-ky-phat-ky-phat-giet-nguoi-p4687535.html?spid=52162619,Phúc Minh Books,simple,Unknown,"VỀ SẢN PHẨM:Kỳ Phát giết người là một trong năm cuốn thuộc bộ truyện Thám tử Kỳ Phát của “vua trinh thám Việt Nam” Phạm Cao Củng.Một hôm, nhận được thư của Cúc, Kỳ Phát vội vàng tới gặp tình cũ. Chồ...",Phúc Minh,Unknown,Sách tiếng Việt,13.0,20.5,0.0,4687535,53500,107000,53500,50,4.8,51,262.0,308.0,Mức 2,2018-09-18 00:00:00,2018.0
Cop Craft – Cảnh Sát Đến Từ Hai Thế Giới (Tập 5),https://tiki.vn/cop-craft-canh-sat-den-tu-hai-the-gioi-tap-5-p271972203.html?spid=271972205,Tiki Trading,configurable,Richard Shepherd,San Teresa - thành phố đóng vai trò cầu nối Trái Đất và một thế giới khác tên là Reto Semani.Đơn vị của Matoba nhận được báo cáo về cái chết kỳ lạ của một người đàn ông. Người này từng tham gia lực l...,Tsuki LightNovel,Bạch Lý,Light novel,16.0,24.0,0.0,271972203,112000,139000,27000,19,0.0,0,7.0,400.0,Mức 3,2023-09-20 00:00:00,2023.0
Nghệ Thuật Tư Duy Chiến Lược - Bản Quyền,https://tiki.vn/nghe-thuat-tu-duy-chien-luoc-ban-quyen-p209298891.html?spid=263419876,info book,simple,Unknown,Có phải những người chiến thắng các chương trình truyền hình thực tế được trời phú cho trí thông minh và kỹ năng hơn người?      Có phải các nhà đầu tư vĩ đại có thể nhìn thấy những điều mà h...,Alphabooks,Unknown,Root,13.0,19.0,0.0,209298891,191000,239000,48000,20,0.0,0,1.0,408.5788395904437,Mức 4,2021-09-01 00:00:00,2021.0
English Grammar In Use - 136 Đề Mục Ngữ Pháp Tiếng Anh (Bản Màu),https://tiki.vn/english-grammar-in-use-136-de-muc-ngu-phap-tieng-anh-ban-mau-p180226005.html?spid=180226006,Tiki Trading,simple,Nguyễn Thị Thu Huế,"Không phải ngẫu nhiên cuốn sách English Grammar in Use lại được nhiều học viên tìm đọc và tiếp nhận như một cẩm nang tra cứu, tham khảo trong quá trình tự học, đồng thời cũng được nhiều trường Đại học...",Nhà sách Minh Thắng,Unknown,Sách Học Tiếng Anh,17.0,24.0,0.0,180226005,115000,165000,50000,30,5.0,49,355.0,600.0,Mức 3,2022-04-04 00:00:00,2022.0
Tư Duy Pháp Lý Của Luật Sư (Tái Bản),https://tiki.vn/tu-duy-phap-ly-cua-luat-su-tai-ban-p10866305.html?spid=20484964,Nhà sách Fahasa,simple,Luật sư Nguyễn Ngọc Bích,"Quyển sách này là phiên bản mới của quyển Tài ba của luật sư xuất bản năm 2010 và tái bản hai lần sau đó. Đó là kết quả của những góp ý từ độc giả, của kinh nghiệm tác giả thu thập được qua các lớp họ...",NXB Trẻ,Unknown,Sách tiếng Việt,15.5,23.0,0.0,10866305,220500,245000,24500,10,5.0,32,147.0,442.0,Mức 5,2019-02-01 00:00:00,2019.0
Sơn Nam - Lịch Sử Khẩn Hoang Miền Nam (Tái Bản),https://tiki.vn/son-nam-lich-su-khan-hoang-mien-nam-tai-ban-p7496289.html?spid=7496291,Tiki Trading,simple,Sơn Nam,"Lịch Sử Khẩn Hoang Miền Nam là tập sách biên khảo về quá trình chinh phục thiên nhiên, thuần hoá đất đai, lập làng dựng nghiệp đầy khó khăn, thử thách của các cư dân Việt trên vùng đất mới. Vùng đất m...",NXB Trẻ,Unknown,Sách tiếng Việt,14.0,20.0,0.0,7496289,77900,98000,20100,21,4.8,81,774.0,348.0,Mức 2,2018-01-11 00:00:00,2018.0
Drama Nuôi Tôi Lớn Loài Người Dạy Tôi Khôn,https://tiki.vn/drama-nuoi-toi-lon-loai-nguoi-day-toi-khon-p100347907.html?spid=100347909,Tiki Trading,configurable,Pương Pương,Drama Nuôi Tôi Lớn Loài Người Dạy Tôi Khôn - Pương PươngChào mừng các bạn đến với cuốn sách đầu tay của Pương Pương. Nơi mang lại không chỉ những câu chuyện drama cười ra nước mắt và còn thấm đẫm nhữn...,Người Trẻ Việt,Unknown,Root,13.0,20.5,0.0,100347907,73000,99000,26000,26,5.0,889,3353.0,280.0,Mức 2,2021-05-01 00:00:00,2021.0
Storytelling With Data: Let’S Practice! - Thực Hành Kể Chuyện Thông Qua Dữ Liệu!,https://tiki.vn/storytelling-with-data-let-s-practice-thuc-hanh-ke-chuyen-thong-qua-du-lieu-p138226289.html?spid=138226290,Tiki Trading,simple,Cole Nussbaumer Knaflic,Storytelling with data: Let’s practice! - Thực hành kể chuyện thông qua dữ liệu!Thực hành kể chuyện thông qua dữ liệu! không đơn thuần chỉ là một cuốn sách. Nó mang đến cho bạn một trải nghiệm học hỏ...,Sunbook,Hồ Vũ Thanh Phong,Sách tiếng Việt,20.0,25.0,0.0,138226289,255000,399000,144000,36,5.0,302,2235.0,436.0,Mức 5,2021-11-11 00:00:00,2021.0
Giao Tiếp Bất Kỳ Ai - 101 Cách Nâng Cao Khả Năng Giao Tiếp (Tái Bản),https://tiki.vn/giao-tiep-bat-ky-ai-101-cach-nang-cao-kha-nang-giao-tiep-tai-ban-p100931418.html?spid=114435467,Nhà sách Fahasa,simple,"Jo Condrill, Bennie Bough",Một doanh nghiệp thành công hay thất bại thường tùy thuộc vào những kỹ năng giao tiếp nhiều hơn là phát triển kỹ thuật. Cuốn sách tuyệt vời này giúp bạn nâng cao các kỹ năng giao tiếp như nghe và nói ...,Thái Hà,Bạch Trà,Sách tư duy - Kỹ năng sống,13.0,20.5,0.0,100931418,44000,55000,11000,20,4.8,23,155.0,130.0,Mức 1,2021-05-15 00:00:00,2021.0
